init_age,0
49.625,0.3564999997615814
51.695,0.4010499715805053
52.56,0.3564999997615814
55.435,0.3515500128269195
55.525,0.4604499936103821
55.61,0.4059999883174896
56.621,0.4356999695301056
56.654,0.4356999695301056
56.766,0.3564999997615814
56.969,0.3812499940395355
57.204,0.4208499789237976
57.84,0.4010499715805053
58.246,0.4010499715805053
59.87,0.4703499972820282
61.221,0.5000499486923218
61.344,0.3812499940395355
61.418,0.4505499899387359
62.133,0.3713499903678894
62.19,0.5099499821662903
64.911,0.4257999956607818
66.316,0.3763000071048736
68.39,0.6386500000953674
69.464,0.9603999853134156
69.947,0.4505499899387359
72.258,0.4257999956607818
72.948,0.4010499715805053
73.488,0.4257999956607818
75.164,0.4851999878883362
75.601,0.47529998421669
76.185,0.4950999915599823
76.291,0.5099499821662903
